,x_ego,y_ego,yaw_rad_ego,v_mps_ego,acc_mpss_ego,width_ego,length_ego,locationPoint2Head_ego,locationPoint2Rear_ego,x_1,y_1,yaw_rad_1,v_mps_1,acc_mpss_1,width_1,length_1,locationPoint2Head_1,locationPoint2Rear_1,x_4,y_4,yaw_rad_4,v_mps_4,acc_mpss_4,width_4,length_4,locationPoint2Head_4,locationPoint2Rear_4,x_3,y_3,yaw_rad_3,v_mps_3,acc_mpss_3,width_3,length_3,locationPoint2Head_3,locationPoint2Rear_3,x_5,y_5,yaw_rad_5,v_mps_5,acc_mpss_5,width_5,length_5,locationPoint2Head_5,locationPoint2Rear_5,x_2,y_2,yaw_rad_2,v_mps_2,acc_mpss_2,width_2,length_2,locationPoint2Head_2,locationPoint2Rear_2,end
12.499999999999972,937.1204013938061,2178.1216140437396,1.6724614177870492,1.8188941538987449,-7.417886342680335,6.7,13.4,9.8,3.8,931.56689,2201.20046,5.84425,4.62598,-0.00658,1.947,5.416,2.708,2.708,932.69367,2230.32456,1.80918,5.8769,-0.183,6.7,13.4,9.8,3.8,940.98995,2215.94,2.4552,5.31986,-0.0949,1.947,5.416,2.708,2.708,911.8532,2277.12206,4.9386,7.16765,-0.01468,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
12.599999999999971,937.1019414279513,2178.3025642830085,1.672237571186499,1.1674857204063291,-6.514084334924157,6.7,13.4,9.8,3.8,931.99053,2200.98083,5.84365,4.77372,-0.00518,1.947,5.416,2.708,2.708,932.57877,2230.79657,1.81043,5.85994,-0.19848,6.7,13.4,9.8,3.8,940.58097,2216.27253,2.48564,5.27339,-0.08689,1.947,5.416,2.708,2.708,912.05288,2276.23614,4.93468,7.16627,-0.01801,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
12.69999999999997,937.0901186086695,2178.418712679544,1.6720900840513002,0.6160772869139134,-5.514084334924157,6.7,13.4,9.8,3.8,932.42181,2200.77708,5.84112,4.77175,0.00805,1.947,5.416,2.708,2.708,932.4096,2231.4406,1.8106,5.84203,-0.20552,6.7,13.4,9.8,3.8,940.16442,2216.58992,2.51401,5.23905,-0.07574,1.947,5.416,2.708,2.708,912.16887,2275.71982,4.93238,7.16584,-0.02066,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
12.79999999999997,937.0838887965411,2178.4800046176383,1.6720105021640919,0.16466885342149762,-4.514084334924157,6.7,13.4,9.8,3.8,932.84489,2200.57999,5.84015,4.66908,0.03383,1.947,5.416,2.708,2.708,932.27504,2231.98685,1.81008,5.82527,-0.20982,6.7,13.4,9.8,3.8,939.72744,2216.88591,2.54257,5.27994,-0.06489,1.947,5.416,2.708,2.708,912.3409,2274.9555,4.92856,7.17185,-0.02045,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
12.89999999999997,937.0822249585311,2178.496387229028,1.6719889109029156,0.0,-3.5140843349241573,6.7,13.4,9.8,3.8,933.26615,2200.3821,5.83965,4.6563,0.05779,1.947,5.416,2.708,2.708,932.14482,2232.47009,1.80941,5.8052,-0.20642,6.7,13.4,9.8,3.8,939.2792,2217.17353,2.57085,5.32778,-0.06746,1.947,5.416,2.708,2.708,912.48063,2274.31644,4.92528,7.18276,-0.0277,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
12.99999999999997,937.0822249585311,2178.496387229028,1.6719889109029156,0.0,-2.5140843349241573,6.7,13.4,9.8,3.8,933.69396,2200.19434,5.83827,4.67391,0.06854,1.947,5.416,2.708,2.708,931.9821,2233.12419,1.80803,5.7882,-0.20576,6.7,13.4,9.8,3.8,938.82958,2217.46187,2.60206,5.34333,-0.06915,1.947,5.416,2.708,2.708,912.67529,2273.43409,4.92064,7.19596,-0.03381,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
13.09999999999997,937.0822249585311,2178.496387229028,1.6719889109029156,0.0,-1.5140843349241573,6.7,13.4,9.8,3.8,934.1168,2199.99014,5.83524,4.69744,0.0536,1.947,5.416,2.708,2.708,931.852,2233.65264,1.80677,5.77758,-0.20045,6.7,13.4,9.8,3.8,938.36544,2217.73091,2.63153,5.36705,-0.06482,1.947,5.416,2.708,2.708,912.77664,2272.9369,4.91796,7.20858,-0.04671,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
13.199999999999969,937.0822249585311,2178.496387229028,1.6719889109029156,0.0,-0.5140843349241573,6.7,13.4,9.8,3.8,934.53044,2199.76568,5.83143,4.70804,0.02847,1.947,5.416,2.708,2.708,931.66939,2234.38864,1.80472,5.77362,-0.18773,6.7,13.4,9.8,3.8,937.89064,2217.96806,2.6602,5.30937,-0.05951,1.947,5.416,2.708,2.708,912.96876,2272.05093,4.91306,7.21943,-0.05654,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
13.299999999999969,937.0822249585311,2178.496387229028,1.6719889109029156,0.0,-0.07505135772765947,6.7,13.4,9.8,3.8,934.94021,2199.53741,5.82654,4.69249,0.02471,1.947,5.416,2.708,2.708,931.56035,2234.82855,1.80322,5.77409,-0.16652,6.7,13.4,9.8,3.8,937.42349,2218.19408,2.69343,5.1915,-0.06385,1.947,5.416,2.708,2.708,913.1067,2271.40485,4.90957,7.22846,-0.06293,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
13.399999999999968,937.0822249585311,2178.496387229028,1.6719889109029156,0.0,-0.06034011285121332,6.7,13.4,9.8,3.8,935.35096,2199.31363,5.82295,4.6794,0.0503,1.947,5.416,2.708,2.708,931.41607,2235.44105,1.8013,5.77219,-0.14541,6.7,13.4,9.8,3.8,936.94506,2218.41065,2.72433,5.25387,-0.06734,1.947,5.416,2.708,2.708,913.25101,2270.68787,4.90585,7.22805,-0.0641,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
13.499999999999968,937.0822249585311,2178.496387229028,1.6719889109029156,0.0,-0.045929366629532176,6.7,13.4,9.8,3.8,935.76855,2199.11013,5.82036,4.64703,0.09465,1.947,5.416,2.708,2.708,931.28158,2236.0098,1.79856,5.76863,-0.12548,6.7,13.4,9.8,3.8,936.46018,2218.61396,2.75779,5.2597,-0.07391,1.947,5.416,2.708,2.708,913.34014,2270.2047,4.90337,7.21784,-0.0673,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
13.599999999999968,937.0822249585311,2178.496387229028,1.6719889109029156,0.0,-0.017977202705995676,6.7,13.4,9.8,3.8,936.18673,2198.9089,5.816,4.64266,0.1289,1.947,5.416,2.708,2.708,931.17919,2236.47703,1.79607,5.76455,-0.10728,6.7,13.4,9.8,3.8,935.97676,2218.80855,2.78873,5.21322,-0.0882,1.947,5.416,2.708,2.708,913.52598,2269.2837,4.8987,7.20572,-0.06833,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
13.699999999999967,937.0822249585311,2178.496387229028,1.6719889109029156,0.0,-0.00441702535466848,6.7,13.4,9.8,3.8,936.61858,2198.70792,5.81221,4.76515,0.14546,1.947,5.416,2.708,2.708,931.0184,2237.1251,1.79214,5.76272,-0.08934,6.7,13.4,9.8,3.8,935.48958,2218.9787,2.82317,5.16241,-0.09065,1.947,5.416,2.708,2.708,913.65673,2268.61273,4.8953,7.19181,-0.06677,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
13.799999999999967,937.0822249585311,2178.496387229028,1.6719889109029156,0.0008865743017826833,0.008865743017826833,6.7,13.4,9.8,3.8,937.05215,2198.47172,5.80852,4.93927,0.15567,1.947,5.416,2.708,2.708,930.88533,2237.67882,1.78839,5.76141,-0.06909,6.7,13.4,9.8,3.8,934.98513,2219.12535,2.8546,5.25528,-0.07155,1.947,5.416,2.708,2.708,913.79583,2267.90488,4.89238,7.17712,-0.06337,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
13.899999999999967,937.08221600236,2178.496475432922,1.6719887941494982,0.003061143774894204,0.021745694731115206,6.7,13.4,9.8,3.8,937.48023,2198.207,5.79707,5.03529,0.17546,1.947,5.416,2.708,2.708,930.77955,2238.15337,1.78509,5.76808,-0.04449,6.7,13.4,9.8,3.8,934.48,2219.26192,2.88848,5.23462,-0.05904,1.947,5.416,2.708,2.708,913.89515,2267.3667,4.8906,7.16057,-0.06106,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
13.999999999999966,937.0821850787299,2178.496779981344,1.6719883910244402,0.006476038479373003,0.03414894704478799,6.7,13.4,9.8,3.8,937.90116,2197.95213,5.78824,4.92274,0.20169,1.947,5.416,2.708,2.708,930.61539,2238.87311,1.78017,5.77967,-0.01928,6.7,13.4,9.8,3.8,933.97359,2219.37524,2.92492,5.19156,-0.04712,1.947,5.416,2.708,2.708,914.03635,2266.60886,4.88838,7.14849,-0.05838,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
14.099999999999966,937.0821196581426,2178.4974242723424,1.6719875381776395,0.009827951376573862,0.033519128972008594,6.7,13.4,9.8,3.8,938.32006,2197.71052,5.77667,4.83754,0.21816,1.947,5.416,2.708,2.708,930.51491,2239.29626,1.77772,5.79228,-0.00599,6.7,13.4,9.8,3.8,933.45739,2219.47882,2.9591,5.2671,-0.02905,1.947,5.416,2.708,2.708,914.15404,2265.96907,4.88718,7.13598,-0.05811,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
14.199999999999966,937.0820203775479,2178.4984020400275,1.671986243873563,0.014367624896578966,0.04539673520005105,6.7,13.4,9.8,3.8,938.72907,2197.45002,5.76271,4.85103,0.21172,1.947,5.416,2.708,2.708,930.37761,2239.93839,1.77448,5.81023,0.00275,6.7,13.4,9.8,3.8,932.93476,2219.56747,2.99061,5.30297,-0.00837,1.947,5.416,2.708,2.708,914.30848,2265.10472,4.88631,7.12294,-0.0624,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
14.299999999999965,937.0818752396544,2178.499831452999,1.6719843516341568,0.020047082617486844,0.05679457720907877,6.7,13.4,9.8,3.8,939.14954,2197.18623,5.74958,4.96564,0.17571,1.947,5.416,2.708,2.708,930.26566,2240.43929,1.7728,5.8257,0.01306,6.7,13.4,9.8,3.8,932.41545,2219.62625,3.0242,5.22842,-0.00417,1.947,5.416,2.708,2.708,914.41006,2264.58236,4.88621,7.11224,-0.07101,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
14.399999999999965,937.0816727331762,2178.5018259068943,1.6719817112429325,0.02681522369775754,0.06768141080270695,6.7,13.4,9.8,3.8,939.56683,2196.91622,5.73546,4.97224,0.12821,1.947,5.416,2.708,2.708,930.11591,2241.16205,1.77177,5.83718,0.02426,6.7,13.4,9.8,3.8,931.89059,2219.66852,3.05615,5.26761,0.00264,1.947,5.416,2.708,2.708,914.5396,2263.83967,4.88605,7.10426,-0.0751,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
14.499999999999964,937.0814018650701,2178.504493713613,1.6719781791281485,0.03343563105350863,0.0662040735575109,6.7,13.4,9.8,3.8,939.9759,2196.65222,5.72255,4.87078,0.10253,1.947,5.416,2.708,2.708,930.02315,2241.59687,1.7717,5.84158,0.03805,6.7,13.4,9.8,3.8,931.3621,2219.69438,3.08917,5.29339,0.01635,1.947,5.416,2.708,2.708,914.64918,2263.21958,4.88615,7.09558,-0.0802,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
14.599999999999964,937.0810641341193,2178.5078201760048,1.6719737744776364,0.04109109917039797,0.07655468116889341,6.7,13.4,9.8,3.8,940.38487,2196.39562,5.70863,4.83009,0.101,1.947,5.416,2.708,2.708,929.8929,2242.22898,1.77228,5.85446,0.04781,6.7,13.4,9.8,3.8,930.83662,2219.7024,3.12393,5.25763,0.03006,1.947,5.416,2.708,2.708,914.80009,2262.36565,4.8865,7.08577,-0.08682,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
14.699999999999964,937.0806490938315,2178.5119082716337,1.671968360577509,0.048558186311021115,0.07467087140623141,6.7,13.4,9.8,3.8,940.79032,2196.13668,5.6921,4.81256,0.12086,1.947,5.416,2.708,2.708,929.78397,2242.75433,1.77326,5.86782,0.0568,6.7,13.4,9.8,3.8,930.31683,2219.69612,3.16136,5.20038,0.03888,1.947,5.416,2.708,2.708,914.89162,2261.85058,4.88675,7.07282,-0.09754,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
14.799999999999963,937.0801586584499,2178.5167392599087,1.671961961765065,0.055824637846591335,0.07266451535570218,6.7,13.4,9.8,3.8,941.18752,2195.85156,5.67372,4.89126,0.13466,1.947,5.416,2.708,2.708,929.63194,2243.49341,1.77516,5.88592,0.06644,6.7,13.4,9.8,3.8,929.78953,2219.67743,3.19474,5.27833,0.04615,1.947,5.416,2.708,2.708,915.03495,2261.09197,4.88675,7.05616,-0.10736,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
14.899999999999963,937.0795948677905,2178.522293181226,1.6719546310134858,0.06288606050659093,0.07061422659999594,6.7,13.4,9.8,3.8,941.58305,2195.54711,5.65352,4.99337,0.14225,1.947,5.416,2.708,2.708,929.54489,2243.91136,1.77603,5.90831,0.08037,6.7,13.4,9.8,3.8,929.26183,2219.63481,3.23157,5.29629,0.05663,1.947,5.416,2.708,2.708,915.14239,2260.48406,4.88675,7.03318,-0.11623,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
14.999999999999963,937.0789598074567,2178.5285496390443,1.671946371075918,0.06972939451429053,0.06843334007699597,6.7,13.4,9.8,3.8,941.99135,2195.25471,5.63197,5.02391,0.15916,1.947,5.416,2.708,2.708,929.41131,2244.55197,1.77715,5.9357,0.09838,6.7,13.4,9.8,3.8,928.72981,2219.57565,3.26325,5.35493,0.06947,1.947,5.416,2.708,2.708,915.30084,2259.59651,4.88675,7.00816,-0.12605,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
15.099999999999962,937.0782556964227,2178.5354869376715,1.671937209910234,0.07753804883000442,0.07808654315713892,6.7,13.4,9.8,3.8,942.39455,2194.93647,5.60072,5.13848,0.186,1.947,5.416,2.708,2.708,929.29608,2245.0731,1.77785,5.95967,0.11426,6.7,13.4,9.8,3.8,928.19959,2219.50105,3.29435,5.3565,0.08789,1.947,5.416,2.708,2.708,915.39448,2259.06958,4.88653,6.98332,-0.13711,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
15.199999999999962,937.077472806104,2178.5432011176613,1.671927019903072,0.08399446178398443,0.06456412953979995,6.7,13.4,9.8,3.8,942.7851,2194.60534,5.56893,5.12234,0.20721,1.947,5.416,2.708,2.708,929.13602,2245.82197,1.77896,5.98379,0.1256,6.7,13.4,9.8,3.8,927.67799,2219.41097,3.33035,5.29554,0.10477,1.947,5.416,2.708,2.708,915.52682,2258.33013,4.88607,6.95807,-0.14881,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
15.299999999999962,937.0766248114826,2178.5515576481152,1.671915977868285,0.0903140988951519,0.06319637111167475,6.7,13.4,9.8,3.8,943.16317,2194.2622,5.53872,5.1077,0.20733,1.947,5.416,2.708,2.708,929.03495,2246.26078,1.77952,6.00887,0.13795,6.7,13.4,9.8,3.8,927.15321,2219.29393,3.36179,5.37879,0.1125,1.947,5.416,2.708,2.708,915.63805,2257.70751,4.88532,6.93034,-0.16572,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
15.399999999999961,937.0757131140336,2178.560542923423,1.6719041009296767,0.09649909824820256,0.061849993530506575,6.7,13.4,9.8,3.8,943.53911,2193.91367,5.51123,5.12849,0.19178,1.947,5.416,2.708,2.708,928.88825,2246.93415,1.7801,6.03238,0.15092,6.7,13.4,9.8,3.8,926.62696,2219.16397,3.39922,5.42275,0.13061,1.947,5.416,2.708,2.708,915.76818,2256.94922,4.88407,6.90571,-0.18959,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
15.499999999999961,937.0747390946434,2178.570143550791,1.6718914058874266,0.1964981776852156,0.9999907943701305,6.7,13.4,9.8,3.8,943.89305,2193.53865,5.48236,5.15866,0.17634,1.947,5.416,2.708,2.708,928.77838,2247.45163,1.78057,6.06096,0.16754,6.7,13.4,9.8,3.8,926.10221,2219.02055,3.43253,5.44213,0.14199,1.947,5.416,2.708,2.708,915.84986,2256.4791,4.8833,6.87653,-0.22264,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
15.59999999999996,937.0727559767759,2178.5896930413687,1.6718656458078,0.29649723575923126,0.9999905807401562,6.7,13.4,9.8,3.8,944.23806,2193.16752,5.45227,5.0693,0.15501,1.947,5.416,2.708,2.708,928.65154,2248.01039,1.78137,6.08977,0.17985,6.7,13.4,9.8,3.8,925.59667,2218.84211,3.4692,5.36312,0.15247,1.947,5.416,2.708,2.708,915.99123,2255.64015,4.88075,6.83872,-0.25568,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
15.69999999999996,937.0697643986468,2178.6191914577403,1.6718269046012233,0.3964962722252096,0.9999903646597834,6.7,13.4,9.8,3.8,944.58008,2192.80455,5.41929,4.98913,0.12998,1.947,5.416,2.708,2.708,928.50674,2248.71968,1.78292,6.11566,0.19284,6.7,13.4,9.8,3.8,925.08917,2218.66565,3.50439,5.37507,0.16372,1.947,5.416,2.708,2.708,916.10195,2254.97432,4.8778,6.79528,-0.2845,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
15.79999999999996,937.0657653851158,2178.658638901633,1.671775284564071,0.49649528683811106,0.9999901461290142,6.7,13.4,9.8,3.8,944.89,2192.40853,5.38962,5.03062,0.10652,1.947,5.416,2.708,2.708,928.38421,2249.26804,1.78373,6.13943,0.20138,6.7,13.4,9.8,3.8,924.57317,2218.4651,3.5333,5.53818,0.16847,1.947,5.416,2.708,2.708,916.21253,2254.30804,4.87403,6.74078,-0.31798,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
15.89999999999996,937.0607603434449,2178.7080355134235,1.6717108331175516,0.5964942793528961,0.9999899251478507,6.7,13.4,9.8,3.8,945.18856,2191.99352,5.35983,5.11458,0.0757,1.947,5.416,2.708,2.708,928.25874,2249.82892,1.78455,6.16623,0.2123,6.7,13.4,9.8,3.8,924.07106,2218.23998,3.57059,5.50471,0.17015,1.947,5.416,2.708,2.708,916.29811,2253.78005,4.87073,6.67642,-0.35028,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
15.99999999999996,937.0547510624936,2178.767381471967,1.671633613190204,0.6964932495245256,0.999989701716295,6.7,13.4,9.8,3.8,945.50321,2191.58501,5.32703,5.15849,0.04771,1.947,5.416,2.708,2.708,928.09124,2250.56551,1.7854,6.19192,0.22353,6.7,13.4,9.8,3.8,923.57229,2218.00021,3.60285,5.53645,0.17103,1.947,5.416,2.708,2.708,916.40919,2253.08734,4.86625,6.60614,-0.39086,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
16.09999999999996,937.0477397097675,2178.8366769941836,1.6715436750546036,0.7964921971079606,0.9999894758343494,6.7,13.4,9.8,3.8,945.80154,2191.17008,5.29654,5.11248,0.03841,1.947,5.416,2.708,2.708,927.95844,2251.17488,1.78632,6.22279,0.23511,6.7,13.4,9.8,3.8,923.08887,2217.73921,3.63767,5.496,0.18516,1.947,5.416,2.708,2.708,916.49761,2252.49746,4.86172,6.53519,-0.43355,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
16.19999999999996,937.0397288299315,2178.915922334771,1.6714410641949597,0.8964911218581622,0.999989247502016,6.7,13.4,9.8,3.8,946.07173,2190.73706,5.26702,5.10615,0.04846,1.947,5.416,2.708,2.708,927.83775,2251.70772,1.78722,6.25495,0.24603,6.7,13.4,9.8,3.8,922.60836,2217.46713,3.67183,5.52403,0.20414,1.947,5.416,2.708,2.708,916.57911,2251.96159,4.85754,6.45743,-0.47396,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
16.29999999999996,937.0307213432512,2179.005117785885,1.6713258734886307,0.9964900235300919,0.9999890167192972,6.7,13.4,9.8,3.8,946.3201,2190.30002,5.23628,5.02873,0.05367,1.947,5.416,2.708,2.708,927.6737,2252.43203,1.78803,6.29245,0.25385,6.7,13.4,9.8,3.8,922.13248,2217.17801,3.70224,5.57031,0.20374,1.947,5.416,2.708,2.708,916.69663,2251.22812,4.85178,6.38044,-0.50487,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
16.399999999999963,937.0207205391026,2179.104263676301,1.6711980848780608,1.0964889018787114,0.999988783486195,6.7,13.4,9.8,3.8,946.55022,2189.84629,5.20345,5.08943,0.0349,1.947,5.416,2.708,2.708,927.53852,2253.05815,1.78862,6.33193,0.26112,6.7,13.4,9.8,3.8,921.65758,2216.88232,3.73512,5.59661,0.2003,1.947,5.416,2.708,2.708,916.77997,2250.60941,4.8469,6.30283,-0.53377,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
16.499999999999964,937.0097300843985,2179.2133603720567,1.67105772783605,1.1964877566589827,0.999988547802712,6.7,13.4,9.8,3.8,946.76757,2189.38054,5.17742,5.14163,0.01534,1.947,5.416,2.708,2.708,927.4265,2253.56656,1.78879,6.37541,0.26072,6.7,13.4,9.8,3.8,921.19783,2216.55456,3.76303,5.64852,0.20299,1.947,5.416,2.708,2.708,916.85358,2250.07106,4.84209,6.23213,-0.56142,6.7,13.4,9.8,3.8,,,,,,,,,,-1.0
16.599999999999966,936.9977540186713,2179.332408275726,1.6709057749693244,1.2964865876258678,0.9999883096688501,6.7,13.4,9.8,3.8,946.98168,2188.91135,5.14722,5.15925,0.00938,1.947,5.416,2.708,2.708,927.26147,2254.30974,1.7889,6.41878,0.25679,6.7,13.4,9.8,3.8,920.74436,2216.21567,3.79665,5.6635,0.22063,1.947,5.416,2.708,2.708,916.92571,2249.54358,4.83724,6.15917,-0.58536,6.7,13.4,9.8,3.8,902.49566,2298.92167,5.07253,4.92488,0.19096,1.947,5.416,2.708,2.708,-1.0
16.699999999999967,936.9847966312618,2179.4614078138275,1.6707413756134188,1.396485394534329,0.9999880690846119,6.7,13.4,9.8,3.8,947.19779,2188.45164,5.1154,5.08161,0.00697,1.947,5.416,2.708,2.708,927.12227,2254.93855,1.78832,6.46529,0.252,6.7,13.4,9.8,3.8,920.30434,2215.86357,3.82748,5.6378,0.24107,1.947,5.416,2.708,2.708,917.01462,2248.81442,4.83077,6.08481,-0.60337,6.7,13.4,9.8,3.8,902.67535,2298.46253,5.07275,4.93256,0.17239,1.947,5.416,2.708,2.708,-1.0
16.79999999999997,936.9708626759744,2179.6003594581557,1.6705645374972198,1.496484177139329,0.9999878260499997,6.7,13.4,9.8,3.8,947.3856,2187.99265,5.09371,4.96119,0.01738,1.947,5.416,2.708,2.708,927.00615,2255.46543,1.78775,6.50652,0.24825,6.7,13.4,9.8,3.8,919.86796,2215.50395,3.85843,5.65685,0.26279,1.947,5.416,2.708,2.708,917.08841,2248.20284,4.82503,6.01682,-0.62224,6.7,13.4,9.8,3.8,902.84423,2298.004,5.07427,4.88839,0.15842,1.947,5.416,2.708,2.708,-1.0
16.89999999999997,936.9559572771509,2179.7492637160203,1.6703764775612187,1.5964829351958305,0.9999875805650159,6.7,13.4,9.8,3.8,947.55871,2187.51505,5.0723,5.08216,0.02838,1.947,5.416,2.708,2.708,926.86318,2256.10774,1.78685,6.54272,0.24694,6.7,13.4,9.8,3.8,919.43224,2215.12803,3.88571,5.75697,0.27316,1.947,5.416,2.708,2.708,917.15054,2247.62815,4.81883,5.95218,-0.63074,6.7,13.4,9.8,3.8,903.01238,2297.53892,5.07232,4.94744,0.14393,1.947,5.416,2.708,2.708,-1.0
16.99999999999997,936.9400857373016,2179.908121110707,1.670176161038555,1.6964816684587969,0.9999873326296628,6.7,13.4,9.8,3.8,947.71684,2187.02495,5.04731,5.15198,0.04303,1.947,5.416,2.708,2.708,926.69945,2256.84508,1.78537,6.57295,0.24557,6.7,13.4,9.8,3.8,919.00943,2214.72451,3.91118,5.8362,0.27252,1.947,5.416,2.708,2.708,917.20137,2247.16005,4.81345,5.88621,-0.62467,6.7,13.4,9.8,3.8,903.17101,2297.07034,5.06976,4.94907,0.12389,1.947,5.416,2.708,2.708,-1.0
17.099999999999973,936.9232538687997,2180.076932214361,1.6699649355257422,1.7964803766831912,0.999987082243943,6.7,13.4,9.8,3.8,947.86706,2186.53604,5.02295,5.11681,0.05792,1.947,5.416,2.708,2.708,926.56344,2257.46648,1.78382,6.59553,0.24038,6.7,13.4,9.8,3.8,918.60403,2214.30401,3.9411,5.84352,0.27534,1.947,5.416,2.708,2.708,917.26843,2246.51395,4.80602,5.82202,-0.61748,6.7,13.4,9.8,3.8,903.33502,2296.59999,5.06636,4.98325,0.10804,1.947,5.416,2.708,2.708,-1.0
17.199999999999974,936.9054676092298,2180.2556976092465,1.6697414514559363,1.8964790596239771,0.9999868294078587,6.7,13.4,9.8,3.8,948.01324,2186.04297,5.00251,5.14486,0.07891,1.947,5.416,2.708,2.708,926.45597,2257.95744,1.78256,6.61163,0.23934,6.7,13.4,9.8,3.8,918.1974,2213.87561,3.96604,5.9086,0.29723,1.947,5.416,2.708,2.708,917.31495,2245.97885,4.80034,5.76731,-0.60712,6.7,13.4,9.8,3.8,903.51227,2296.13339,5.06586,4.9935,0.09266,1.947,5.416,2.708,2.708,-1.0
17.299999999999976,936.8867334767727,2180.4444179327866,1.6695074751209236,1.9964777170361183,0.9999865741214125,6.7,13.4,9.8,3.8,948.16084,2185.54811,4.98463,5.1662,0.10869,1.947,5.416,2.708,2.708,926.29269,2258.70954,1.78073,6.62501,0.23995,6.7,13.4,9.8,3.8,917.80304,2213.44659,3.99297,5.84045,0.31895,1.947,5.416,2.708,2.708,917.36361,2245.50593,4.79555,5.71233,-0.58937,6.7,13.4,9.8,3.8,903.69229,2295.67471,5.06333,4.92939,0.08872,1.947,5.416,2.708,2.708,-1.0
17.399999999999977,936.867058004936,2180.643093820992,1.6692631064840426,2.096476348674579,0.9999863163846069,6.7,13.4,9.8,3.8,948.30924,2185.0436,4.96638,5.26089,0.12713,1.947,5.416,2.708,2.708,926.13126,2259.45168,1.77893,6.64145,0.25076,6.7,13.4,9.8,3.8,917.42987,2212.99712,4.01965,5.84434,0.34237,1.947,5.416,2.708,2.708,917.41434,2244.86679,4.78914,5.65874,-0.56794,6.7,13.4,9.8,3.8,903.86248,2295.21415,5.06302,4.91183,0.08003,1.947,5.416,2.708,2.708,-1.0
17.49999999999998,936.8464480199012,2180.8517259357836,1.6690067305094431,2.1964749542943234,0.9999860561974443,6.7,13.4,9.8,3.8,948.44221,2184.533,4.95058,5.27836,0.13586,1.947,5.416,2.708,2.708,926.03162,2259.91611,1.77774,6.6607,0.25452,6.7,13.4,9.8,3.8,917.04644,2212.54255,4.04559,5.93845,0.35501,1.947,5.416,2.708,2.708,917.45605,2244.27188,4.78285,5.60796,-0.55299,6.7,13.4,9.8,3.8,904.03204,2294.74722,5.06075,4.96953,0.07093,1.947,5.416,2.708,2.708,-1.0
17.59999999999998,936.8249110114575,2181.070315001191,1.6687402805973077,2.296473533650316,0.9999857935599274,6.7,13.4,9.8,3.8,948.54635,2184.01645,4.93511,5.27164,0.15443,1.947,5.416,2.708,2.708,925.86465,2260.69377,1.77569,6.68691,0.25313,6.7,13.4,9.8,3.8,916.66877,2212.06595,4.06238,6.08312,0.35687,1.947,5.416,2.708,2.708,917.49031,2243.75638,4.77714,5.56267,-0.53388,6.7,13.4,9.8,3.8,904.1866,2294.27722,5.05867,4.94961,0.06265,1.947,5.416,2.708,2.708,-1.0
